Country Code,Year,FDI,GDP_Growth,Internet_Usage,WGI
MTQ,2018,,,,0.816772699356079
MTQ,2018,,,,0.956182777881622
MTQ,2018,,,,1.17894005775452
MTQ,2018,,,,1.0508930683136
MTQ,2019,,,,1.22192621231079
MTQ,2019,,,,0.542161524295807
MTQ,2019,,,,0.752266108989716
MTQ,2019,,,,1.17618942260742
MTQ,2019,,,,1.03475427627563
MTQ,2020,,,,0.930365979671478
MTQ,2020,,,,0.621794641017914
MTQ,2020,,,,0.604250848293304
MTQ,2020,,,,0.632067441940308
MTQ,2020,,,,0.911797344684601
MTQ,2021,,,,0.946981251239777
MTQ,2021,,,,0.635468721389771
MTQ,2021,,,,0.63033390045166
MTQ,2021,,,,0.63789439201355
MTQ,2021,,,,0.916287004947662
MTQ,2022,,,,0.972116887569427
MTQ,2022,,,,0.692381620407104
MTQ,2022,,,,0.641087055206299
MTQ,2022,,,,0.632194638252258
MTQ,2022,,,,0.943506419658661
MTQ,2023,,,,0.931279718875885
MTQ,2023,,,,0.683675646781921
MTQ,2023,,,,0.512399971485138
MTQ,2023,,,,0.61644971370697
MTQ,2023,,,,0.654167771339417
MUS,2005,0.635284471239675,1.77754302034454,15.1722,1.02774882316589
MUS,2005,0.635284471239675,1.77754302034454,15.1722,0.617250144481659
MUS,2005,0.635284471239675,1.77754302034454,15.1722,0.94124299287796
MUS,2005,0.635284471239675,1.77754302034454,15.1722,0.832839369773865
MUS,2005,0.635284471239675,1.77754302034454,15.1722,0.412572383880615
MUS,2005,0.635284471239675,1.77754302034454,15.1722,0.219137653708458
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.780889987945557
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.702901244163513
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.830360054969788
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.909173727035522
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.466889590024948
MUS,2006,1.49569053565725,4.8655446077553,16.7,0.273244053125381
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.879288077354431
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.750295639038086
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.851229131221771
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.886209964752197
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.467717230319977
MUS,2007,4.11677685025773,5.72701615981669,20.22,0.350999236106873
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.890551447868347
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.825089991092682
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.938418507575989
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.863871872425079
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.742279767990112
MUS,2008,3.72959175354516,5.38696254207251,21.81,0.440310746431351
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.707766652107239
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.79990166425705
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.897427082061768
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.822893023490906
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.756105363368988
MUS,2009,2.77057948666431,3.31507699790781,22.51,0.465923249721527
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.6402587890625
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.905523717403412
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.887274205684662
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.789677262306213
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.801979422569275
MUS,2010,4.23808594970717,4.37720322344293,28.33,0.482350140810013
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.946499407291412
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.882513642311096
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.935304999351501
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.795731782913208
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.767549991607666
MUS,2011,3.71075064331171,4.07753806610333,34.95,0.463920891284943
MUS,2012,4.97804411127418,3.49611836470866,35.42,0.971312403678894
MUS,2012,4.97804411127418,3.49611836470866,35.42,1.0400071144104
MUS,2012,4.97804411127418,3.49611836470866,35.42,1.02395617961884
