REF_AREA,TIME_PERIOD,Exposure
LKA,2018,0.4998656668378289
LKA,2019,0.4998656668378289
LKA,2020,0.4998656668378289
LKA,2021,0.4998656668378289
LKA,2022,0.4998656668378289
LKA,2023,0.4998656668378289
LKA,2024,0.4998656668378289
LSO,2005,0.0
LSO,2006,0.0
LSO,2007,0.0
LSO,2008,0.0
LSO,2009,0.0
LSO,2010,0.0
LSO,2011,0.0
LSO,2012,0.0
LSO,2013,0.0
LSO,2014,0.0
LSO,2015,0.0
LSO,2016,0.0
LSO,2017,0.0
LSO,2018,0.0
LSO,2019,0.0
LSO,2020,0.0
LSO,2021,0.0
LSO,2022,0.0
LSO,2023,0.0
LSO,2024,0.0
LTU,2005,0.0735173823084623
LTU,2006,0.08051833653280148
LTU,2007,0.08051833653280148
LTU,2008,0.08326091567233733
LTU,2009,0.08326091567233733
LTU,2010,0.08326091567233733
LTU,2011,0.09959422750424698
LTU,2012,0.09963286292206813
LTU,2013,0.10285195449698266
LTU,2014,0.10705433080547516
LTU,2015,0.10705433080547516
LTU,2016,0.11937495759587939
LTU,2017,0.2122573897402642
LTU,2018,0.21315655142385778
LTU,2019,0.26167887812970525
LTU,2020,0.26167887812970525
LTU,2021,0.26167887812970525
LTU,2022,0.26167887812970525
LTU,2023,0.26167887812970525
LTU,2024,0.26167887812970525
LUX,2005,0.08189389014146926
LUX,2006,0.09055425246303649
LUX,2007,0.09055425246303649
LUX,2008,0.09387639634789097
LUX,2009,0.09387639634789097
LUX,2010,0.09387639634789097
LUX,2011,0.13190742224504415
LUX,2012,0.1320636834721705
LUX,2013,0.14373304352236319
LUX,2014,0.14902917552420694
LUX,2015,0.14902917552420694
LUX,2016,0.16060879332024297
LUX,2017,0.23857653098246218
LUX,2018,0.23947850630374476
LUX,2019,0.4657697036647131
LUX,2020,0.4657697036647131
LUX,2021,0.4657697036647131
LUX,2022,0.4657697036647131
LUX,2023,0.4657697036647131
LUX,2024,0.4657697036647131
LVA,2005,0.059718926228088595
LVA,2006,0.07372359407805544
LVA,2007,0.07372359407805544
LVA,2008,0.0812330122127366
LVA,2009,0.0812330122127366
LVA,2010,0.0812330122127366
LVA,2011,0.16584395500168123
LVA,2012,0.16587681775616853
LVA,2013,0.17995527402488387
LVA,2014,0.19834305303073338
LVA,2015,0.19834305303073338
LVA,2016,0.23611470280857114
LVA,2017,0.3696881757651535
LVA,2018,0.3797826332880406
LVA,2019,0.46831185628114724
LVA,2020,0.46831185628114724
LVA,2021,0.46831185628114724
LVA,2022,0.46831185628114724
LVA,2023,0.46831185628114724
LVA,2024,0.46831185628114724
MAC,2005,0.9690630140776104
MAC,2006,0.9690630140776104
MAC,2007,0.9690630140776104
MAC,2008,0.9690630140776104
MAC,2009,0.9690630140776104
MAC,2010,0.9690630140776104
MAC,2011,0.9690630140776104
MAC,2012,0.9690630140776104
MAC,2013,0.9690630140776104
MAC,2014,0.9690630140776104
MAC,2015,0.9690630140776104
MAC,2016,0.9690630140776104
MAC,2017,0.9690630140776104
MAC,2018,0.9690630140776104
MAC,2019,0.9690630140776104
MAC,2020,0.9690630140776104
MAC,2021,0.9690630140776104
MAC,2022,0.9690630140776104
MAC,2023,0.9690630140776104
MAC,2024,0.9690630140776104
MAR,2005,0.0
MAR,2006,1.3074752746499494
MAR,2007,1.3074752746499494
MAR,2008,1.3074752746499494
MAR,2009,1.3074752746499494
MAR,2010,1.3074752746499494
MAR,2011,1.3074752746499494
MAR,2012,1.3074752746499494
MAR,2013,1.3074752746499494
MAR,2014,1.3074752746499494
MAR,2015,1.3074752746499494
MAR,2016,1.3074752746499494
MAR,2017,1.3074752746499494
MAR,2018,1.3074752746499494
MAR,2019,1.3074752746499494
MAR,2020,1.3074752746499494
MAR,2021,1.3074752746499494
MAR,2022,1.3074752746499494
MAR,2023,1.3074752746499494
MAR,2024,1.3074752746499494
MDA,2005,0.17948595823399896
MDA,2006,0.17948595823399896
MDA,2007,0.17948595823399896
MDA,2008,0.17948595823399896
MDA,2009,0.17948595823399896
MDA,2010,0.17948595823399896
MDA,2011,0.17948595823399896
MDA,2012,0.17948595823399896
MDA,2013,0.17948595823399896
MDA,2014,8.719136434383016
MDA,2015,8.719136434383016
MDA,2016,8.80164576508305
MDA,2017,8.80164576508305
MDA,2018,8.80164576508305
MDA,2019,8.80164576508305
MDA,2020,8.80164576508305
MDA,2021,8.80164576508305
MDA,2022,8.80164576508305
MDA,2023,8.80164576508305
MDA,2024,8.80164576508305
MDG,2005,0.0
MDG,2006,0.0
MDG,2007,0.0
MDG,2008,0.0
MDG,2009,0.0
MDG,2010,0.0
MDG,2011,0.0
MDG,2012,0.0
MDG,2013,0.0
MDG,2014,0.0
MDG,2015,0.0
MDG,2016,0.0
MDG,2017,0.0
MDG,2018,0.0
MDG,2019,0.0
MDG,2020,0.0
MDG,2021,0.0
MDG,2022,0.0
MDG,2023,0.0
MDG,2024,0.0
MDV,2005,0.0
MDV,2006,0.0
MDV,2007,0.0
MDV,2008,0.0
MDV,2009,0.0
MDV,2010,0.0
MDV,2011,0.0
MDV,2012,0.0
MDV,2013,0.0
MDV,2014,0.0
MDV,2015,0.0
MDV,2016,0.0
MDV,2017,0.0
MDV,2018,0.0
MDV,2019,0.0
MDV,2020,0.0
MDV,2021,0.0
MDV,2022,0.0
MDV,2023,0.0
MDV,2024,0.0
MEX,2005,2.6711674411795463
MEX,2006,2.6711674411795463
MEX,2007,2.6711674411795463
MEX,2008,2.6711674411795463
MEX,2009,2.6711674411795463
MEX,2010,2.6711674411795463
MEX,2011,2.6711674411795463
MEX,2012,2.6711674411795463
MEX,2013,2.6711674411795463
MEX,2014,2.6711674411795463
MEX,2015,2.735190428614665
MEX,2016,2.735190428614665
MEX,2017,2.735190428614665
MEX,2018,2.735190428614665
MEX,2019,2.735190428614665
MEX,2020,16.57581426372088
MEX,2021,16.57581426372088
MEX,2022,16.57581426372088
MEX,2023,16.57581426372088
MEX,2024,16.57581426372088
MKD,2005,0.3536457635481103
MKD,2006,0.3536457635481103
MKD,2007,0.3536457635481103
MKD,2008,0.3536457635481103
MKD,2009,0.3536457635481103
MKD,2010,0.3536457635481103
MKD,2011,0.3536457635481103
MKD,2012,0.3536457635481103
MKD,2013,0.3536457635481103
MKD,2014,0.3536457635481103
MKD,2015,0.3536457635481103
MKD,2016,0.3536457635481103
MKD,2017,0.3536457635481103
MKD,2018,0.3536457635481103
MKD,2019,0.3536457635481103
MKD,2020,0.3536457635481103
MKD,2021,0.3536457635481103
MKD,2022,0.3536457635481103
MKD,2023,0.3536457635481103
MKD,2024,0.3536457635481103
MLI,2005,0.0
MLI,2006,0.0
MLI,2007,0.0
MLI,2008,0.0
MLI,2009,0.0
MLI,2010,0.0
MLI,2011,0.0
MLI,2012,0.0
MLI,2013,0.0
MLI,2014,0.0
MLI,2015,0.0
MLI,2016,0.0
MLI,2017,0.0
MLI,2018,0.0
MLI,2019,0.0
MLI,2020,0.0
MLI,2021,0.0
MLI,2022,0.0
MLI,2023,0.0
MLI,2024,0.0
MLT,2005,0.09512574011511796
MLT,2006,0.13152804752255698
MLT,2007,0.13152804752255698
MLT,2008,0.1337311466757158
MLT,2009,0.1337311466757158
MLT,2010,0.1337311466757158
MLT,2011,0.20376804051281544
MLT,2012,0.20440067561155242
MLT,2013,0.22647421173949017
MLT,2014,0.23362091971066684
MLT,2015,0.23362091971066684
MLT,2016,0.24451953550492517
MLT,2017,0.790830399261866
MLT,2018,0.7928643783604531
MLT,2019,1.0431699356863076
MLT,2020,1.0431699356863076
MLT,2021,1.0431699356863076
MLT,2022,1.0431699356863076
MLT,2023,1.0431699356863076
MLT,2024,1.0431699356863076
MMR,2005,0.0
MMR,2006,0.0
MMR,2007,0.0
MMR,2008,0.0
MMR,2009,0.0
MMR,2010,0.0
MMR,2011,0.0
MMR,2012,0.0
MMR,2013,0.0
MMR,2014,0.0
MMR,2015,0.0
MMR,2016,0.0
MMR,2017,0.0
MMR,2018,0.0
MMR,2019,0.0
MMR,2020,0.0
MMR,2021,0.0
MMR,2022,0.0
MMR,2023,0.0
MMR,2024,0.0
MNE,2005,0.18536080601569788
MNE,2006,0.18536080601569788
MNE,2007,0.18536080601569788
MNE,2008,3.9034488747001492
MNE,2009,3.9034488747001492
MNE,2010,3.9034488747001492
MNE,2011,3.9034488747001492
MNE,2012,3.9034488747001492
MNE,2013,3.9034488747001492
MNE,2014,3.9034488747001492
MNE,2015,3.9034488747001492
MNE,2016,3.9034488747001492
MNE,2017,3.9034488747001492
MNE,2018,3.9034488747001492
MNE,2019,3.9034488747001492
MNE,2020,3.9034488747001492
MNE,2021,3.9034488747001492
MNE,2022,3.9034488747001492
MNE,2023,3.9034488747001492
MNE,2024,3.9034488747001492
MNG,2005,0.0
MNG,2006,0.0
MNG,2007,0.0
MNG,2008,0.0
MNG,2009,0.0
MNG,2010,0.0
MNG,2011,0.0
MNG,2012,0.0
MNG,2013,0.0
MNG,2014,0.0
MNG,2015,0.0
MNG,2016,0.8061363661575685
MNG,2017,0.8061363661575685
MNG,2018,0.8061363661575685
MNG,2019,0.8061363661575685
MNG,2020,0.8061363661575685
MNG,2021,0.8061363661575685
MNG,2022,0.8061363661575685
MNG,2023,0.8061363661575685
MNG,2024,0.8061363661575685
MOZ,2005,0.0
MOZ,2006,0.0
MOZ,2007,0.0
MOZ,2008,0.0
MOZ,2009,0.0
MOZ,2010,0.0
MOZ,2011,0.0
MOZ,2012,0.0
MOZ,2013,0.0
MOZ,2014,0.0
MOZ,2015,0.0
MOZ,2016,0.0
MOZ,2017,0.0
MOZ,2018,0.0
MOZ,2019,0.0
MOZ,2020,0.0
MOZ,2021,0.0
MOZ,2022,0.0
MOZ,2023,0.0
MOZ,2024,0.0
MRT,2005,0.0
MRT,2006,0.0
MRT,2007,0.0
MRT,2008,0.0
MRT,2009,0.0
MRT,2010,0.0
MRT,2011,0.0
MRT,2012,0.0
MRT,2013,0.0
MRT,2014,0.0
MRT,2015,0.0
MRT,2016,0.0
MRT,2017,0.0
MRT,2018,0.0
MRT,2019,0.0
MRT,2020,0.0
MRT,2021,0.0
MRT,2022,0.0
MRT,2023,0.0
MRT,2024,0.0
MSR,2005,0.0
MSR,2006,0.0
MSR,2007,0.0
MSR,2008,0.0
MSR,2009,0.0
MSR,2010,0.0
MSR,2011,0.0
MSR,2012,0.0
MSR,2013,0.0
MSR,2014,0.0
MSR,2015,0.0
MSR,2016,0.0
MSR,2017,0.0
MSR,2018,0.0
MSR,2019,0.0
MSR,2020,0.0
MSR,2021,0.0
MSR,2022,0.0
MSR,2023,0.0
MSR,2024,0.0
MUS,2005,0.0
MUS,2006,0.0
MUS,2007,0.0
MUS,2008,0.0
MUS,2009,0.0
MUS,2010,0.0
MUS,2011,0.0
MUS,2012,0.0
MUS,2013,0.008917331798751192
MUS,2014,0.008917331798751192
MUS,2015,0.008917331798751192
MUS,2016,0.008917331798751192
MUS,2017,0.008917331798751192
MUS,2018,0.008917331798751192
MUS,2019,0.008917331798751192
MUS,2020,0.008917331798751192
MUS,2021,0.008917331798751192
MUS,2022,0.008917331798751192
MUS,2023,0.008917331798751192
MUS,2024,0.008917331798751192
MWI,2005,0.0
MWI,2006,0.0
MWI,2007,0.0
MWI,2008,0.0
MWI,2009,0.0
MWI,2010,0.0
MWI,2011,0.0
MWI,2012,0.0
MWI,2013,0.0
MWI,2014,0.0
MWI,2015,0.0
MWI,2016,0.0
MWI,2017,0.0
MWI,2018,0.0
MWI,2019,0.0
MWI,2020,0.0
MWI,2021,0.0
MWI,2022,0.0
MWI,2023,0.0
MWI,2024,0.0
MYS,2005,0.0
MYS,2006,0.31693503254363165
MYS,2007,0.31693503254363165
MYS,2008,0.35397049170992717
MYS,2009,0.35397049170992717
MYS,2010,0.37681306860436614
MYS,2011,0.37681306860436614
MYS,2012,0.37681306860436614
MYS,2013,0.6603581093127123
MYS,2014,0.6603581093127123
MYS,2015,0.6681052057303556
MYS,2016,0.6681052057303556
MYS,2017,0.6681052057303556
MYS,2018,0.6681052057303556
MYS,2019,0.6681052057303556
MYS,2020,0.6681052057303556
MYS,2021,0.6681052057303556
MYS,2022,0.6681052057303556
MYS,2023,0.6681052057303556
MYS,2024,0.6681052057303556
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NCL,2020,0.0
NCL,2021,0.0
NCL,2022,0.0
NCL,2023,0.0
NCL,2024,0.0
NER,2005,0.0
NER,2006,0.0
NER,2007,0.0
NER,2008,0.0
NER,2009,0.0
NER,2010,0.0
NER,2011,0.0
NER,2012,0.0
NER,2013,0.0
NER,2014,0.0
NER,2015,0.0
NER,2016,0.0
NER,2017,0.0
NER,2018,0.0
NER,2019,0.0
NER,2020,0.0
NER,2021,0.0
NER,2022,0.0
NER,2023,0.0
NER,2024,0.0
NGA,2005,0.0
NGA,2006,0.0
NGA,2007,0.0
NGA,2008,0.0
NGA,2009,0.0
NGA,2010,0.0
NGA,2011,0.0
NGA,2012,0.0
NGA,2013,0.0
NGA,2014,0.0
NGA,2015,0.0
NGA,2016,0.0
NGA,2017,0.0
NGA,2018,0.0
NGA,2019,0.0
NGA,2020,0.0
NGA,2021,0.0
NGA,2022,0.0
NGA,2023,0.0
NGA,2024,0.0
NIC,2005,0.0
NIC,2006,0.0
NIC,2007,0.0
NIC,2008,0.06521131042334793
NIC,2009,0.06521131042334793
NIC,2010,0.06521131042334793
NIC,2011,0.06521131042334793
NIC,2012,0.06521131042334793
NIC,2013,0.06521131042334793
NIC,2014,0.06521131042334793
NIC,2015,0.06521131042334793
NIC,2016,0.06521131042334793
NIC,2017,0.06521131042334793
NIC,2018,0.06521131042334793
NIC,2019,0.06521131042334793
NIC,2020,0.06521131042334793
NIC,2021,0.06521131042334793
NIC,2022,0.06521131042334793
NIC,2023,0.06521131042334793
NIC,2024,0.06521131042334793
NLD,2005,0.3799437167195866
NLD,2006,0.40447391515010034
NLD,2007,0.40447391515010034
NLD,2008,0.4214176811199335
NLD,2009,0.4214176811199335
NLD,2010,0.4214176811199335
NLD,2011,0.5508109742015408
NLD,2012,0.5508576888163843
NLD,2013,0.6381887681635603
NLD,2014,0.652918941991748
NLD,2015,0.652918941991748
NLD,2016,0.6911596432187685
NLD,2017,0.766786108781391
NLD,2018,0.7685392029945132
NLD,2019,0.9812487525101211
NLD,2020,0.9812487525101211
NLD,2021,0.9812487525101211
NLD,2022,0.9812487525101211
NLD,2023,0.9812487525101211
NLD,2024,0.9812487525101211
NOR,2005,0.0
NOR,2006,0.0
NOR,2007,0.0
NOR,2008,0.0
NOR,2009,0.0
NOR,2010,0.0
NOR,2011,0.0
NOR,2012,0.0
NOR,2013,0.0
NOR,2014,0.0
NOR,2015,0.0
NOR,2016,0.0
NOR,2017,0.0
NOR,2018,0.0
NOR,2019,0.0
NOR,2020,0.0
NOR,2021,0.0
NOR,2022,0.0
NOR,2023,0.0
NOR,2024,0.0
NPL,2005,0.0
NPL,2006,0.0
NPL,2007,0.0
NPL,2008,0.0
NPL,2009,0.0
NPL,2010,0.0
NPL,2011,0.0
NPL,2012,0.0
NPL,2013,0.0
NPL,2014,0.0
NPL,2015,0.0
NPL,2016,0.0
NPL,2017,0.0
NPL,2018,0.0
NPL,2019,0.0
NPL,2020,0.0
NPL,2021,0.0
NPL,2022,0.0
NPL,2023,0.0
NPL,2024,0.0
NZL,2005,0.637983446692842
NZL,2006,0.637983446692842
NZL,2007,0.637983446692842
NZL,2008,0.7863625800909341
NZL,2009,0.7863625800909341
NZL,2010,0.8830138665233164
NZL,2011,1.0104800172442898
NZL,2012,1.0104800172442898
NZL,2013,1.0356429796066513
NZL,2014,1.0356429796066513
NZL,2015,1.112753344035546
NZL,2016,1.112753344035546
NZL,2017,1.112753344035546
NZL,2018,1.112753344035546
NZL,2019,1.112753344035546
NZL,2020,1.112753344035546
NZL,2021,1.112753344035546
NZL,2022,1.112753344035546
NZL,2023,1.112753344035546
NZL,2024,1.112753344035546
OMN,2005,0.0
OMN,2006,0.0
OMN,2007,0.0
OMN,2008,0.0
OMN,2009,2.374732477652387
OMN,2010,2.374732477652387
OMN,2011,2.374732477652387
OMN,2012,2.374732477652387
OMN,2013,2.374732477652387
OMN,2014,2.374732477652387
OMN,2015,2.374732477652387
OMN,2016,2.374732477652387
OMN,2017,2.374732477652387
OMN,2018,2.374732477652387
OMN,2019,2.374732477652387
OMN,2020,2.374732477652387
OMN,2021,2.374732477652387
OMN,2022,2.374732477652387
OMN,2023,2.374732477652387
OMN,2024,2.374732477652387
PAK,2005,0.0
PAK,2006,0.0
PAK,2007,0.0
PAK,2008,0.13799357955325756
PAK,2009,0.13799357955325756
PAK,2010,0.13799357955325756
PAK,2011,0.13799357955325756
PAK,2012,0.13799357955325756
PAK,2013,0.13799357955325756
PAK,2014,0.13799357955325756
PAK,2015,0.13799357955325756
PAK,2016,0.13799357955325756
PAK,2017,0.13799357955325756
PAK,2018,0.13799357955325756
PAK,2019,0.13799357955325756
PAK,2020,0.13799357955325756
PAK,2021,0.13799357955325756
PAK,2022,0.13799357955325756
PAK,2023,0.13799357955325756
PAK,2024,0.13799357955325756
PAN,2005,0.16932482721465142
PAN,2006,0.35846459521785007
PAN,2007,0.35846459521785007
PAN,2008,0.35846459521785007
PAN,2009,0.35846459521785007
PAN,2010,0.35846459521785007
PAN,2011,0.35846459521785007
PAN,2012,3.4907225419110732
PAN,2013,3.5955790018642775
PAN,2014,3.5955790018642775
PAN,2015,3.7859513150162334
PAN,2016,3.7859513150162334
PAN,2017,3.7859513150162334
PAN,2018,3.7859513150162334
PAN,2019,3.7859513150162334
PAN,2020,3.7859513150162334
PAN,2021,3.7859513150162334
PAN,2022,3.7859513150162334
PAN,2023,3.7859513150162334
PAN,2024,3.7859513150162334
PER,2005,0.0
PER,2006,0.0025083417226728134
PER,2007,0.0025083417226728134
PER,2008,0.0025083417226728134
PER,2009,5.751510450580497
PER,2010,6.203933229445987
PER,2011,6.376379536144394
PER,2012,6.9660622071504035
PER,2013,6.970572816996201
PER,2014,6.970572816996201
PER,2015,6.970572816996201
PER,2016,6.970572816996201
PER,2017,6.970572816996201
PER,2018,6.970572816996201
PER,2019,6.970572816996201
PER,2020,7.102333203958342
PER,2021,7.102333203958342
PER,2022,7.102333203958342
PER,2023,7.102333203958342
PER,2024,7.102333203958342
PHL,2005,0.0
PHL,2006,0.0
PHL,2007,0.0
PHL,2008,0.9707525732386557
PHL,2009,0.9707525732386557
PHL,2010,0.9707525732386557
PHL,2011,0.9707525732386557
PHL,2012,0.9707525732386557
PHL,2013,0.9707525732386557
PHL,2014,0.9707525732386557
PHL,2015,0.9707525732386557
PHL,2016,0.9707525732386557
PHL,2017,0.9707525732386557
PHL,2018,0.9707525732386557
PHL,2019,0.9707525732386557
PHL,2020,0.9707525732386557
PHL,2021,0.9707525732386557
PHL,2022,0.9707525732386557
PHL,2023,0.9707525732386557
PHL,2024,0.9707525732386557
PNG,2005,0.0
PNG,2006,0.0
PNG,2007,0.0
PNG,2008,0.0
PNG,2009,0.0
PNG,2010,0.0
PNG,2011,0.0
PNG,2012,0.0
PNG,2013,0.0
PNG,2014,0.0
PNG,2015,0.0
PNG,2016,0.0
PNG,2017,0.0
PNG,2018,0.0
PNG,2019,0.0
PNG,2020,0.0
PNG,2021,0.0
PNG,2022,0.0
PNG,2023,0.0
PNG,2024,0.0
POL,2005,0.02839618613673654
POL,2006,0.03347427544134214
POL,2007,0.03347427544134214
POL,2008,0.03545469626533362
POL,2009,0.03545469626533362
POL,2010,0.03545469626533362
POL,2011,0.15822439690075657
POL,2012,0.1582960410701312
POL,2013,0.16498796754626366
POL,2014,0.16725061154661566
POL,2015,0.16725061154661566
POL,2016,0.17394194662894424
POL,2017,0.34123772606674424
POL,2018,0.342549597788444
POL,2019,0.38633641152103304
POL,2020,0.38633641152103304
POL,2021,0.38633641152103304
POL,2022,0.38633641152103304
POL,2023,0.38633641152103304
POL,2024,0.38633641152103304
PRK,2005,0.0
PRK,2006,0.0
PRK,2007,0.0
PRK,2008,0.0
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
PRK,2018,0.0
PRK,2019,0.0
PRK,2020,0.0
PRK,2021,0.0
PRK,2022,0.0
PRK,2023,0.0
PRK,2024,0.0
PRT,2005,0.062064855002068306
PRT,2006,0.07043645100660892
PRT,2007,0.07043645100660892
PRT,2008,0.07065467836840289
PRT,2009,0.07065467836840289
PRT,2010,0.07065467836840289
PRT,2011,0.08967696984403506
PRT,2012,0.08968346010279933
PRT,2013,0.09402256550008048
PRT,2014,0.09590527176482586
PRT,2015,0.09590527176482586
PRT,2016,0.09821339128836921
PRT,2017,0.1565531618139143
PRT,2018,0.1569065211088916
PRT,2019,0.2342426438771741
PRT,2020,0.2342426438771741
PRT,2021,0.2342426438771741
PRT,2022,0.2342426438771741
PRT,2023,0.2342426438771741
PRT,2024,0.2342426438771741
PRY,2005,0.0
PRY,2006,0.0
PRY,2007,0.0
PRY,2008,0.0
PRY,2009,0.0
PRY,2010,0.0
PRY,2011,0.0
PRY,2012,0.0
PRY,2013,0.0
PRY,2014,0.0
PRY,2015,0.0
PRY,2016,0.0
PRY,2017,0.0
PRY,2018,0.0
PRY,2019,0.0
PRY,2020,0.0
PRY,2021,0.0
PRY,2022,0.0
PRY,2023,0.0
PRY,2024,0.0
PSE,2005,0.05500463193859263
PSE,2006,0.05500463193859263
PSE,2007,0.05500463193859263
PSE,2008,0.05500463193859263
PSE,2009,0.05500463193859263
PSE,2010,0.05500463193859263
PSE,2011,0.05500463193859263
PSE,2012,0.05500463193859263
PSE,2013,0.05500463193859263
PSE,2014,0.05500463193859263
PSE,2015,0.05500463193859263
PSE,2016,0.05500463193859263
PSE,2017,0.05500463193859263
PSE,2018,0.05500463193859263
PSE,2019,0.05500463193859263
PSE,2020,0.05500463193859263
PSE,2021,0.05500463193859263
PSE,2022,0.05500463193859263
PSE,2023,0.05500463193859263
PSE,2024,0.05500463193859263
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
PYF,2020,0.0
PYF,2021,0.0
PYF,2022,0.0
PYF,2023,0.0
PYF,2024,0.0
QAT,2005,0.0
QAT,2006,0.0
QAT,2007,0.0
QAT,2008,0.0
QAT,2009,0.0
QAT,2010,0.0
QAT,2011,0.0
QAT,2012,0.0
QAT,2013,0.0
QAT,2014,0.0
QAT,2015,0.0
QAT,2016,0.0
QAT,2017,0.0
QAT,2018,0.0
QAT,2019,0.0
QAT,2020,0.0
QAT,2021,0.0
QAT,2022,0.0
QAT,2023,0.0
QAT,2024,0.0
ROU,2005,0.2658037803993995
ROU,2006,0.3889912042110123
ROU,2007,0.3889912042110123
ROU,2008,0.39075368190505616
ROU,2009,0.39075368190505616
ROU,2010,0.39075368190505616
ROU,2011,0.5121089486456201
ROU,2012,0.5122007604447821
ROU,2013,0.6587544084499793
ROU,2014,0.9134717331982957
ROU,2015,0.9134717331982957
ROU,2016,1.100567967127356
ROU,2017,1.2724305038107646
ROU,2018,1.2776391072733024
ROU,2019,1.3576878968698178
ROU,2020,1.3576878968698178
ROU,2021,1.3576878968698178
ROU,2022,1.3576878968698178
ROU,2023,1.3576878968698178
ROU,2024,1.3576878968698178
RUS,2005,0.0
RUS,2006,0.0
RUS,2007,0.0
RUS,2008,0.0
RUS,2009,0.0
RUS,2010,0.0
RUS,2011,0.0
RUS,2012,0.0
RUS,2013,0.0
RUS,2014,0.0
RUS,2015,0.0
RUS,2016,0.0
RUS,2017,0.0
RUS,2018,0.0
RUS,2019,0.0
RUS,2020,0.0
RUS,2021,0.0
RUS,2022,0.0
RUS,2023,0.0
RUS,2024,0.0
RWA,2005,0.0
RWA,2006,0.0
RWA,2007,0.0
RWA,2008,0.0
RWA,2009,0.0
RWA,2010,0.0
RWA,2011,0.0
RWA,2012,0.0
RWA,2013,0.0
RWA,2014,0.0
RWA,2015,0.0
RWA,2016,0.0
RWA,2017,0.0
RWA,2018,0.0
RWA,2019,0.0
RWA,2020,0.0
RWA,2021,0.0
RWA,2022,0.0
RWA,2023,0.0
RWA,2024,0.0
SAU,2005,0.0
SAU,2006,0.0
SAU,2007,0.0
SAU,2008,0.0
SAU,2009,0.0
SAU,2010,0.0
SAU,2011,0.0
SAU,2012,0.0
SAU,2013,0.0
SAU,2014,0.0
SAU,2015,0.0
SAU,2016,0.0
SAU,2017,0.0
SAU,2018,0.0
SAU,2019,0.0
SAU,2020,0.0
SAU,2021,0.0
SAU,2022,0.0
SAU,2023,0.0
SAU,2024,0.0
SCG_F,2005,0.0
SCG_F,2006,0.0
SCG_F,2007,0.0
SCG_F,2008,0.0
SCG_F,2009,0.0
SCG_F,2010,0.0
SCG_F,2011,0.0
SCG_F,2012,0.0
SCG_F,2013,0.0
SCG_F,2014,0.0
SCG_F,2015,0.0
SCG_F,2016,0.0
SCG_F,2017,0.0
SCG_F,2018,0.0
SCG_F,2019,0.0
SCG_F,2020,0.0
SCG_F,2021,0.0
SCG_F,2022,0.0
SCG_F,2023,0.0
SCG_F,2024,0.0
SDN,2005,0.0
SDN,2006,0.0
SDN,2007,0.0
SDN,2008,0.0
SDN,2009,0.0
SDN,2010,0.0
SDN,2011,0.0
SDN,2012,0.0
SDN,2013,0.0
SDN,2014,0.0
SDN,2015,0.0
SDN,2016,0.0
SDN,2017,0.0
SDN,2018,0.0
SDN,2019,0.0
SDN,2020,0.0
SDN,2021,0.0
SDN,2022,0.0
SDN,2023,0.0
SDN,2024,0.0
SEN,2005,0.0
SEN,2006,0.0
SEN,2007,0.0
SEN,2008,0.0
SEN,2009,0.0
SEN,2010,0.0
SEN,2011,0.0
SEN,2012,0.0
SEN,2013,0.0
SEN,2014,0.0
SEN,2015,0.0
SEN,2016,0.0
SEN,2017,0.0
SEN,2018,0.0
SEN,2019,0.0
SEN,2020,0.0
SEN,2021,0.0
SEN,2022,0.0
SEN,2023,0.0
SEN,2024,0.0
SGP,2005,4.1298270459425
SGP,2006,4.384064902721395
SGP,2007,4.384064902721395
SGP,2008,4.384064902721395
SGP,2009,4.391429228956985
SGP,2010,4.391429228956985
SGP,2011,4.391429228956985
SGP,2012,4.391429228956985
SGP,2013,4.395230829524603
SGP,2014,4.665772160876534
SGP,2015,4.665772160876534
SGP,2016,4.665772160876534
SGP,2017,5.071834222442555
SGP,2018,5.091788626373112
SGP,2019,5.091788626373112
SGP,2020,6.13730313544314
SGP,2021,6.13730313544314
SGP,2022,6.13730313544314
SGP,2023,6.13730313544314
SGP,2024,6.13730313544314
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLB,2020,0.0
SLB,2021,0.0
SLB,2022,0.0
SLB,2023,0.0
SLB,2024,0.0
SLE,2005,0.0
SLE,2006,0.0
SLE,2007,0.0
SLE,2008,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
