REF_AREA,COUNTERPART_AREA,weight
LBN,TUV,2.8117958414871146e-07
LBN,TWN,0.0013921974864682274
LBN,TZA,0.00015012273813899525
LBN,UGA,0.00024294842174982226
LBN,UKR,0.0004443431742284189
LBN,URY,8.187255624398416e-05
LBN,USA,0.05496222020649549
LBN,UZB,3.5637036742192188e-06
LBN,VCT,2.1501066190553743e-05
LBN,VEN,0.00039684446595256335
LBN,VNM,9.525389407839756e-05
LBN,VUT,7.63681827100023e-06
LBN,W,0.5335294338650208
LBN,WSM,8.47307285509592e-06
LBN,WXD,0.0028850586175990884
LBN,YEM,0.0001644209016519234
LBN,ZAF,0.0017681015890961957
LBN,ZMB,0.00025979310558448237
LBN,ZWE,3.6740454674515307e-05
LBR,ABW,4.933733486846881e-05
LBR,AFG,9.932880359021606e-06
LBR,AGO,0.0015898901057697086
LBR,AIA,9.111657967133993e-06
LBR,ALB,0.00047125011515777637
LBR,ANT_F,0.0003187764910639761
LBR,ARE,0.0017282003099099146
LBR,ARG,5.909246146301258e-05
LBR,ARM,1.4394499847415347e-05
LBR,ATG,3.410739232800762e-05
LBR,AUS,0.0020320383746071733
LBR,AUT,0.009483341088657152
LBR,AZE,0.00010871420235464593
LBR,BDI,2.0974944208384922e-06
LBR,BEL,0.011183491854532466
LBR,BEN,1.5617445747022876e-05
LBR,BFA,1.6388897084856692e-05
LBR,BGD,6.373894486646327e-05
LBR,BGR,0.04495281785295498
LBR,BHR,3.7495379078955224e-05
LBR,BHS,0.0001913554825356825
LBR,BIH,3.0939820245012547e-05
LBR,BLR,2.1476209824212424e-05
LBR,BLZ,5.761355014255696e-05
LBR,BMU,0.0006630357618034953
LBR,BOL,2.043812783966185e-05
LBR,BRA,0.002325271649715684
LBR,BRB,0.0006398957767437702
LBR,BRN,2.7537613192906713e-05
LBR,BTN,7.501208860964778e-07
LBR,BWA,0.00010799963222144502
LBR,CAF,6.96083741695215e-06
LBR,CAN,0.0030188170676541553
LBR,CHE,0.007900941526522542
LBR,CHL,0.0001877470811167824
LBR,CHN,0.0024976928012591867
LBR,CIV,3.755937043416724e-05
LBR,CMR,0.00017824436486779715
LBR,COD,2.2436080152392756e-05
LBR,COG,0.0007153202540870066
LBR,COL,9.38824282466151e-05
LBR,COM,1.7206564401454752e-06
LBR,CPV,9.37828861385075e-06
LBR,CRI,1.6367566633119353e-05
LBR,CUB,3.263559115813112e-06
LBR,CYM,0.0012763289101555121
LBR,CYP,0.0006976373095967512
LBR,CZE,0.0003355137855272094
LBR,DEU,0.08110682436425694
LBR,DJI,4.2909758744950175e-06
LBR,DMA,1.3886124081008732e-05
LBR,DNK,0.010895264125431651
LBR,DOM,6.655100942050267e-06
LBR,DZA,0.0001420536984201093
LBR,ECU,4.086559045345503e-05
LBR,EGY,6.420110465410564e-05
LBR,ERI,2.773669740912189e-05
LBR,ESP,0.03582174561966472
LBR,EST,4.496103718702443e-05
LBR,ETH,2.0985609434253594e-05
LBR,FIN,0.00031265465141535936
LBR,FJI,5.990301862903152e-06
LBR,FRA,0.008404205094662774
LBR,FRO,1.3473735347420145e-05
LBR,GAB,0.00010763701454191022
LBR,GBR,0.011587753686009122
LBR,GEO,1.2112141511519905e-05
LBR,GHA,0.0001529464491073112
LBR,GIN,3.135220897860113e-05
LBR,GMB,1.1436677206504117e-05
LBR,GNB,9.580927905355486e-06
LBR,GNQ,0.00011376596434110611
LBR,GRC,0.002098049012583663
LBR,GRD,5.06953736290795e-06
LBR,GTM,6.395580445912623e-06
LBR,GUY,4.666391825072212e-05
LBR,HKG,0.002846139950689804
LBR,HND,3.715053677586821e-06
LBR,HRV,0.0021887212078438084
LBR,HTI,2.8362390660083886e-05
LBR,HUN,0.00013210659775992944
LBR,IDN,0.0006172748326763205
LBR,IND,0.0021412182918247513
LBR,IRL,0.020386394384048222
LBR,IRN,0.0001108045866249053
LBR,IRQ,0.0001436428170745412
LBR,ISL,4.545874772756237e-05
LBR,ISR,0.0007867310514283334
LBR,ITA,0.052523503550303566
LBR,JAM,6.442507439734772e-05
LBR,JOR,4.608444097852436e-05
LBR,JPN,0.002814297141321244
LBR,KAZ,0.0003973685404902076
LBR,KEN,6.815790345138233e-05
LBR,KGZ,1.2705839084875884e-05
LBR,KHM,6.772418426605641e-06
LBR,KIR,2.0974944208384924e-07
LBR,KNA,5.598177058465041e-05
LBR,KOR,0.0017837128105563434
LBR,KWT,2.379056383771388e-05
LBR,LAO,2.676971693036245e-06
LBR,LBN,0.0007455917201775824
LBR,LBY,2.0249708849315344e-05
LBR,LCA,2.199880589177727e-05
LBR,LKA,2.246452075470921e-05
LBR,LSO,3.657816965424957e-05
LBR,LTU,0.013686488828123672
LBR,LUX,0.003064062510864344
LBR,LVA,0.00010690466903226154
LBR,MAC,0.00012135960515959934
LBR,MAR,0.00010220841457475703
LBR,MDA,5.193964998042436e-06
LBR,MDG,4.190011736271605e-05
LBR,MDV,2.1863713030774113e-06
LBR,MEX,0.0005633407854584547
LBR,MKD,4.302707622950555e-05
LBR,MLI,2.3723017407212302e-05
LBR,MLT,0.0024203379180337214
LBR,MMR,4.2255624891671734e-05
LBR,MNE,0.00011039575296660628
LBR,MNG,1.0672336019249415e-05
LBR,MOZ,3.7900657661964695e-05
LBR,MRT,7.675763057682015e-05
LBR,MSR,7.305679720039155e-06
LBR,MUS,8.024515943587534e-05
LBR,MWI,3.79575388665976e-05
LBR,MYS,0.00045642900627561415
LBR,NCL,2.6350218046194754e-05
LBR,NER,3.885697291485546e-06
LBR,NGA,0.001576778988101823
LBR,NIC,5.638349409237032e-06
LBR,NLD,0.0328497560037246
LBR,NOR,0.006048519775844934
LBR,NPL,1.1219817613841155e-05
LBR,NZL,0.00023985026456052637
LBR,OMN,7.091308680078882e-05
LBR,PAK,0.0002977588859521166
LBR,PAN,9.233952557094746e-05
LBR,PER,8.624257144935759e-05
LBR,PHL,0.00012332911687001379
LBR,PNG,0.00024057549991959596
LBR,POL,0.0007602208549941085
LBR,PRK,5.026876459433268e-06
LBR,PRT,0.0001637289924605369
LBR,PRY,5.965416335876255e-06
LBR,PSE,3.680213939749165e-05
LBR,PYF,4.838457469086759e-06
LBR,QAT,0.00010405349865003701
LBR,ROU,0.0007975064846309799
LBR,RUS,0.001364935606672425
LBR,RWA,9.492051023116567e-06
LBR,SAU,0.00032213959228789683
LBR,SCG_F,2.522325917940526e-05
LBR,SDN,3.779400540327799e-05
LBR,SEN,2.8607690855063304e-05
LBR,SGP,0.002542675168897949
LBR,SLB,1.5002417721929555e-06
LBR,SLE,7.060379525059738e-06
LBR,SLV,1.0231506683344374e-05
LBR,SOM,7.678962625442616e-07
LBR,SRB,1.8589488689092334e-05
LBR,STP,5.2234721229457574e-05
LBR,SUR,1.8913000540442e-05
LBR,SVK,5.8939593225561636e-05
LBR,SVN,0.0002888640875776455
LBR,SWE,0.0029291829543785603
LBR,SWZ,9.02882471288732e-05
LBR,SYC,9.183470487983038e-05
LBR,SYR,3.169349620639857e-05
LBR,TCA,5.108643191093073e-06
LBR,TCD,3.951466184342346e-05
LBR,TGO,7.451437806910984e-06
LBR,THA,0.00043418490018885743
LBR,TJK,8.301100801115051e-06
LBR,TKM,0.00011055928642992588
LBR,TLS,1.0807428880252573e-06
LBR,TON,3.128466254809954e-07
LBR,TTO,2.669861542457132e-05
LBR,TUN,0.00046759194268482246
LBR,TUR,0.05261731487704438
LBR,TUV,8.53218069493624e-08
LBR,TWN,0.0007667266427739973
LBR,TZA,2.7768693086727908e-05
LBR,UGA,5.813614621012181e-05
LBR,UKR,0.00024226771575742496
LBR,URY,3.579960816583664e-05
LBR,USA,0.040328724313677906
LBR,UZB,1.2720059386034112e-05
LBR,VCT,8.749395795128158e-05
LBR,VEN,0.0002248656222150446
LBR,VNM,6.0838003430184945e-05
LBR,VUT,7.359005849382507e-07
LBR,W,0.49860251220970514
LBR,WSM,1.3047126312673333e-06
LBR,WXD,0.0002170871174814944
LBR,YEM,5.064915765031526e-05
LBR,ZAF,0.0005184259642501946
LBR,ZMB,6.415133360005187e-05
LBR,ZWE,7.010608471005943e-06
LBY,ABW,5.449659788773086e-05
LBY,AFG,5.441616571996174e-05
LBY,AGO,0.0021607346460950096
LBY,AIA,7.715510039312256e-06
LBY,ALB,2.595948214748387e-05
LBY,ANT_F,8.837430087572889e-05
LBY,ARE,0.003385626890220875
LBY,ARG,0.00013834441548407454
LBY,ARM,6.881515413241354e-05
LBY,ATG,5.698619086442238e-05
LBY,AUS,0.003216961177869621
LBY,AUT,0.003399754691797402
LBY,AZE,0.0002035759904660179
LBY,BDI,5.111246877490439e-06
LBY,BEL,0.004226904431699033
LBY,BEN,1.1314849546980428e-05
LBY,BFA,5.0589659684405104e-05
LBY,BGD,2.168244728030155e-05
LBY,BGR,0.00015596449483144248
LBY,BHR,0.00030231354139032365
LBY,BHS,0.00028833084379213637
LBY,BIH,1.757605903933209e-05
LBY,BLR,2.145854151597129e-05
LBY,BLZ,5.4465620633927884e-05
LBY,BMU,0.0002683255159019396
LBY,BOL,1.1592014449428076e-06
LBY,BRA,0.006894698136846595
LBY,BRB,0.0004964441867494002
LBY,BRN,5.987359699521523e-05
LBY,BTN,1.4787562736471542e-06
LBY,BWA,8.802050802966337e-05
LBY,CAF,1.6632611449824017e-05
LBY,CAN,0.003933963955156777
LBY,CHE,0.018247494276275072
LBY,CHL,8.498854138112331e-05
LBY,CHN,0.010821323743615625
LBY,CIV,0.0001315462669258047
LBY,CMR,5.499169048798539e-05
LBY,COD,6.788529305773134e-05
LBY,COG,0.0002923426698899178
LBY,COL,0.0003159592934208295
LBY,COM,6.9198837311095976e-06
LBY,CPV,4.224319189657967e-06
LBY,CRI,7.657359755857553e-06
LBY,CUB,3.63602309769801e-05
LBY,CYM,0.0001476756338664787
LBY,CYP,0.0008697635719226598
LBY,CZE,0.0006810164471981841
LBY,DEU,0.029383390401878106
LBY,DJI,4.009869639646513e-05
LBY,DMA,1.2618611509670443e-05
LBY,DNK,0.0035182350791454695
LBY,DOM,9.911634295765086e-06
LBY,DZA,0.0011434019585821057
LBY,ECU,3.606404495377624e-06
LBY,EGY,0.0025607482721375354
LBY,ERI,3.390976716298707e-05
LBY,ESP,0.013814497088103679
LBY,EST,1.7374435159316254e-06
LBY,ETH,8.294349916953411e-05
LBY,FIN,0.0003018450783591278
LBY,FJI,2.3125335154808416e-05
LBY,FRA,0.045771707619763576
LBY,FRO,4.96206694470244e-05
LBY,GAB,0.0002443165138228569
LBY,GBR,0.12792920299435528
LBY,GEO,6.590329227493414e-05
LBY,GHA,6.523972689083889e-05
LBY,GIN,9.351326424346411e-06
LBY,GMB,2.0950405861483937e-06
LBY,GNB,4.613980434863778e-07
LBY,GNQ,0.00024014219300775812
LBY,GRC,0.010438248697336802
LBY,GRD,1.4051173632909655e-05
LBY,GTM,1.534950098966932e-05
LBY,GUY,1.921622310911052e-05
LBY,HKG,0.00014080194428577704
LBY,HND,3.8025937694631157e-06
LBY,HRV,0.0010166348841114472
LBY,HTI,1.5245156555806676e-05
LBY,HUN,0.001083816939161792
LBY,IDN,0.003931884674927826
LBY,IND,0.00798009708979471
LBY,IRL,0.01477360612498182
LBY,IRN,0.00013161311257874796
LBY,IRQ,0.0005079633774793616
LBY,ISL,0.00020152007904256802
LBY,ISR,0.004134017234058745
LBY,ITA,0.08468487407939575
LBY,JAM,0.00015512321783342487
LBY,JOR,0.00011273600887969104
LBY,JPN,0.0029040414595456338
LBY,KAZ,2.1631361984556293e-05
LBY,KEN,8.179625385763806e-05
LBY,KGZ,4.314479302042408e-05
LBY,KHM,3.1862551109025725e-05
LBY,KIR,5.728074650584713e-07
LBY,KNA,3.3519562457188235e-05
LBY,KOR,0.0012741650987933477
LBY,KWT,0.0001497174153145097
LBY,LAO,2.4097042695154286e-06
LBY,LBN,0.0023060141622067982
LBY,LBR,5.790572618783692e-06
LBY,LCA,1.85499404220501e-05
LBY,LKA,6.307838411234028e-05
LBY,LSO,1.5229396198608673e-05
LBY,LTU,0.0007054911950054975
LBY,LUX,0.0010033467291511583
LBY,LVA,1.0463246797695207e-05
LBY,MAC,0.00027921918348931823
LBY,MAR,0.0010269340058100462
LBY,MDA,6.680761070174372e-06
LBY,MDG,5.543298048952948e-05
LBY,MDV,1.148495271260026e-05
LBY,MEX,0.00048472445906060893
LBY,MKD,5.3925420804451495e-05
LBY,MLI,1.3839767462219195e-05
LBY,MLT,0.01211297794775342
LBY,MMR,0.00016283927133333017
LBY,MNE,5.125920313502374e-06
LBY,MNG,3.070063236111775e-05
LBY,MOZ,2.0759107732735756e-05
LBY,MRT,5.255100896466698e-05
LBY,MSR,1.1026815432672092e-06
LBY,MUS,2.162103623328864e-05
LBY,MWI,1.9626535856851646e-05
LBY,MYS,0.0008410770045193283
LBY,NCL,0.0001059585118239565
LBY,NER,1.3501191512758638e-05
LBY,NGA,0.0010606437794747963
LBY,NIC,3.211091260004254e-05
LBY,NLD,0.04530151855772427
LBY,NOR,0.0005328277865318807
LBY,NPL,4.9308723066622544e-05
LBY,NZL,0.0001294104667951787
LBY,OMN,0.0005581481590219559
LBY,PAK,8.466953001301199e-05
LBY,PAN,0.000138021599891812
LBY,PER,5.564819088437118e-05
LBY,PHL,1.824777633232286e-05
LBY,PNG,0.0002850081257263228
LBY,POL,0.0003561661384753085
LBY,PRK,7.333239858171716e-05
LBY,PRT,0.016282519026936462
LBY,PRY,1.1222461246164548e-06
LBY,PSE,2.853331151609575e-05
LBY,PYF,2.247753012791117e-06
LBY,QAT,0.0006161767073038188
LBY,ROU,0.0014413352075925705
LBY,RUS,0.025277198893643323
LBY,RWA,5.421562876113197e-06
LBY,SAU,0.0019257009826617766
LBY,SCG_F,0.0003695993974139378
LBY,SDN,6.49712573578798e-05
LBY,SEN,3.927481013742467e-05
LBY,SGP,0.0026127607116545053
LBY,SLB,7.572036442751121e-06
LBY,SLE,1.4503332846314443e-05
LBY,SLV,2.121670155207089e-06
LBY,SOM,2.9086010939211937e-06
LBY,SRB,0.00038125907270719877
LBY,STP,1.1887657012038902e-05
LBY,SUR,6.0458360593320465e-05
LBY,SVK,0.00016839778627888806
LBY,SVN,0.0002579677004592931
LBY,SWE,0.0026132824338238186
LBY,SWZ,0.00018284188192056177
LBY,SYC,6.698097463092176e-05
LBY,SYR,0.00027763119163647115
LBY,TCA,1.1032250038602436e-07
LBY,TCD,0.0014622323543159372
LBY,TGO,2.7808878545580623e-06
LBY,THA,0.0011476491031166712
LBY,TJK,3.06229174963138e-05
LBY,TKM,0.000424368269058779
LBY,TLS,1.358651482586507e-07
LBY,TON,9.005142026583369e-07
LBY,TTO,1.690542866752739e-05
LBY,TUN,0.002416552959908851
LBY,TUR,0.0019444672203998547
LBY,TUV,2.3260113381880998e-07
LBY,TWN,0.0006208548160886606
LBY,TZA,2.8136041822587456e-05
LBY,UGA,2.6981731522981958e-05
LBY,UKR,0.00012944687865491206
LBY,URY,0.0001742481395629056
LBY,USA,0.019629378699213808
LBY,UZB,8.490702229216813e-05
LBY,VCT,1.897655698758226e-05
LBY,VEN,0.0001756024433607478
LBY,VNM,8.782757951913609e-05
LBY,VUT,1.0683348337874222e-05
LBY,W,0.42794050763590086
LBY,WSM,2.0254776302399643e-06
LBY,WXD,0.0006395922504153075
LBY,YEM,4.530070119299235e-05
LBY,ZAF,0.001317894655411877
LBY,ZMB,2.1491149151553367e-05
LBY,ZWE,1.6119041189406317e-06
LCA,ABW,0.00011838458216543202
LCA,AFG,0.00020403804388322973
LCA,AGO,0.00643748590845212
LCA,AIA,0.00030024054326076104
LCA,ALB,0.00015199514057870187
LCA,ANT_F,0.0025239342372753277
LCA,ARE,0.023634216240064287
LCA,ARG,3.068964334754991e-05
LCA,ARM,3.573217614331626e-05
LCA,ATG,0.0004919812183727179
LCA,AUS,0.0005318153293917202
LCA,AUT,5.361619040851852e-05
LCA,AZE,0.00023639165978446412
LCA,BDI,6.137085083931434e-06
LCA,BEL,0.0005354448563434199
LCA,BEN,7.964080550670198e-05
LCA,BFA,0.00029689572644182123
LCA,BGD,0.00048631443224882653
LCA,BGR,0.00044711511937768096
LCA,BHR,0.0009399293785092144
LCA,BHS,0.0019407023668711507
LCA,BIH,9.32900201675969e-05
LCA,BLR,0.00010542710767894586
LCA,BLZ,0.0015044737193846225
LCA,BMU,0.007857040085572281
LCA,BOL,0.00013632975638507898
LCA,BRA,0.007177791304617854
LCA,BRB,0.03700994678328603
LCA,BRN,3.0658008888354384e-05
LCA,BTN,6.0063293192566075e-06
LCA,BWA,0.0004210483250005701
LCA,CAF,3.662637685657637e-05
LCA,CAN,0.00416106178888651
LCA,CHE,0.020979513584330454
LCA,CHL,0.00018511009246457522
LCA,CHN,0.00735897450621429
LCA,CIV,8.160425094077077e-05
LCA,CMR,8.526752131561231e-05
LCA,COD,0.00021689217913634383
LCA,COG,0.000938615493970627
LCA,COL,6.332164248970492e-05
LCA,COM,6.142990182981266e-05
LCA,CPV,1.2641129894530936e-05
LCA,CRI,0.0001217736872272457
LCA,CUB,3.0400715286897472e-05
LCA,CYM,0.007729534234338808
LCA,CYP,0.0010029199136593395
LCA,CZE,0.00012494556900258347
LCA,DEU,0.0029525431980236276
LCA,DJI,0.00017413293512372877
LCA,DMA,0.0009084277840423127
LCA,DNK,0.0003624022555799635
LCA,DOM,0.00015076350563402282
LCA,DZA,7.583623454745376e-05
LCA,ECU,8.21863249899684e-05
LCA,EGY,0.0011851301806976584
LCA,ERI,3.83346376531346e-05
LCA,ESP,0.0014633257238270327
LCA,EST,1.5370129241131374e-05
LCA,ETH,0.00020598672656967396
LCA,FIN,0.00021835158218723065
LCA,FJI,4.7006697400600604e-05
LCA,FRA,0.008236775915827445
LCA,FRO,0.0001071606760428605
LCA,GAB,0.0005522469721041353
LCA,GBR,0.04877169987213587
LCA,GEO,0.00021571115932637763
LCA,GHA,0.00010565276682120726
LCA,GIN,0.00032131541997681843
LCA,GMB,2.388401669261976e-05
LCA,GNB,2.4274175022697876e-06
LCA,GNQ,0.00025662716884986686
LCA,GRC,0.0005955018226441469
LCA,GRD,0.00019676633619615224
LCA,GTM,4.7700546538955735e-05
LCA,GUY,0.0003948760824261409
LCA,HKG,0.001549681470538971
LCA,HND,3.892303859417133e-05
LCA,HRV,4.7169087624470954e-05
LCA,HTI,2.549737411159143e-06
LCA,HUN,0.00022840079539167504
LCA,IDN,0.0003150328163805876
LCA,IND,0.002652956433586241
LCA,IRL,0.012879063206960195
LCA,IRN,9.905592759696756e-05
LCA,IRQ,0.0007868924097410065
LCA,ISL,3.663481271236184e-05
LCA,ISR,0.00016352062854560403
LCA,ITA,0.0018825476860500482
LCA,JAM,0.0007745149003397716
LCA,JOR,0.00016906931268849875
LCA,JPN,0.0019671698643980717
LCA,KAZ,4.338771526863279e-05
LCA,KEN,0.0001047416943963762
LCA,KGZ,3.052303519578682e-05
LCA,KHM,1.1609846524756888e-05
LCA,KIR,6.706505349450848e-07
LCA,KNA,0.0015170072921178886
LCA,KOR,0.00024311925477337866
LCA,KWT,0.0003460598939595564
LCA,LAO,5.156416848870227e-06
LCA,LBN,0.00015915718214056825
LCA,LBR,9.472833357902003e-05
LCA,LBY,0.00015450480767488
LCA,LKA,2.7306865177575333e-05
LCA,LSO,3.7434110048035384e-06
LCA,LTU,0.0001237750940123491
LCA,LUX,0.0018558840548761153
LCA,LVA,0.00022771960003699812
LCA,MAC,0.0009547237605929872
LCA,MAR,3.0046409343907613e-05
LCA,MDA,3.4945532591320926e-06
LCA,MDG,5.370898482215871e-05
LCA,MDV,8.028825743823702e-06
LCA,MEX,0.0029195948542895178
LCA,MKD,4.6546943260292334e-05
LCA,MLI,4.262216135610113e-05
LCA,MLT,0.001566972865935244
LCA,MMR,4.117963001678528e-05
LCA,MNE,1.4871359267815297e-05
LCA,MNG,2.795642607305674e-05
LCA,MOZ,3.279649832997174e-05
LCA,MRT,6.238315353357109e-05
LCA,MSR,2.9453790474978152e-05
LCA,MUS,0.000314914714399591
LCA,MWI,0.00029088096126677905
LCA,MYS,0.00020298145294609925
LCA,NCL,1.3143063313766564e-05
LCA,NER,6.252445411797775e-05
LCA,NGA,0.0007291342141418209
LCA,NIC,1.0042886312605324e-05
LCA,NLD,0.0015399486019264821
LCA,NOR,0.00019197687907395006
LCA,NPL,3.8516008552522265e-05
LCA,NZL,0.00017130903239954176
LCA,OMN,0.0006710196036356991
LCA,PAK,0.0003524479457531057
LCA,PAN,0.0001301673637337911
LCA,PER,0.00023532874195549458
LCA,PHL,8.149669377950598e-05
LCA,PNG,0.0001837392658994359
LCA,POL,0.00039857942311596347
LCA,PRK,2.289491260177308e-05
LCA,PRT,0.0004720725987190022
LCA,PRY,0.0001194390641386161
LCA,PSE,3.879228282949651e-05
LCA,PYF,2.408436826752474e-06
LCA,QAT,0.0012143140237875017
LCA,ROU,8.405275808250424e-05
LCA,RUS,0.0001981245089776133
LCA,RWA,2.9396848448426212e-05
LCA,SAU,0.0038136268504339213
LCA,SCG_F,4.960283201857985e-05
LCA,SDN,0.00029083245509601256
LCA,SEN,1.3895963442620008e-05
LCA,SGP,0.0022203298965201095
LCA,SLB,4.675573069098279e-06
LCA,SLE,0.0001327803700633413
LCA,SLV,4.599650367029024e-05
LCA,SOM,3.558665763101685e-05
LCA,SRB,1.6785244049144428e-05
LCA,STP,4.06819145254424e-05
LCA,SUR,5.6826033534890896e-05
LCA,SVK,2.6003525458719794e-05
LCA,SVN,1.4332518979518224e-05
LCA,SWE,0.0008161479576050262
LCA,SWZ,7.535328180373545e-05
LCA,SYC,0.00030702508027622756
LCA,SYR,0.00012731815344224767
LCA,TCA,5.371742067794419e-05
LCA,TCD,1.3866437947370855e-05
LCA,TGO,9.04872070828736e-05
LCA,THA,0.0004885393892122451
LCA,TJK,2.7610555985852353e-05
LCA,TKM,0.00016155718311153526
LCA,TLS,1.7082607965582346e-07
LCA,TON,8.568720514093958e-06
LCA,TTO,0.00025850625572608097
LCA,TUN,0.0002871312233701364
LCA,TUR,0.000375155160563652
LCA,TUV,1.2653783678209145e-08
LCA,TWN,0.0008582323331548033
LCA,TZA,5.252585604824616e-05
LCA,UGA,0.00025819623802596486
LCA,UKR,0.00010608721339415908
LCA,URY,7.526470531798798e-05
LCA,USA,0.2604327563297373
LCA,UZB,6.125907575015683e-05
LCA,VCT,0.002050861989645747
LCA,VEN,0.0020767769386187194
LCA,VNM,0.00024760080315941105
LCA,VUT,3.831987490551003e-06
LCA,W,0.47373362153511367
LCA,WSM,2.9673122725400445e-06
LCA,WXD,0.001186266912264751
LCA,YEM,7.62263928775319e-05
LCA,ZAF,0.0008453803068656355
LCA,ZMB,0.0011634837747521352
LCA,ZWE,1.5743415859638546e-05
LKA,ABW,3.571333601715992e-05
LKA,AFG,0.00021514426040179934
LKA,AGO,0.003679905310717581
LKA,AIA,9.623139839536299e-06
LKA,ALB,2.1275881304837016e-05
LKA,ANT_F,0.00010122920921841335
LKA,ARE,0.008911106180063808
LKA,ARG,0.0003692134825038334
LKA,ARM,6.259391230330868e-05
LKA,ATG,4.952377691575281e-05
LKA,AUS,0.007882543004551025
LKA,AUT,0.001743337296262422
LKA,AZE,0.0005005789486490684
LKA,BDI,7.508361489805372e-06
LKA,BEL,0.005950418985852346
LKA,BEN,9.841405194700473e-06
LKA,BFA,3.754014384113689e-05
LKA,BGD,0.0006369590280570426
LKA,BGR,0.00020832380077449693
LKA,BHR,0.00042404000956886825
LKA,BHS,0.0004850233830738962
LKA,BIH,5.114130286717145e-05
LKA,BLR,0.00017115297788493358
LKA,BLZ,2.6213303161481458e-05
LKA,BMU,0.0004128119871978771
LKA,BOL,4.295003033853306e-05
LKA,BRA,0.0032023798084037827
LKA,BRB,0.00030432994666155784
LKA,BRN,0.00032912818495183015
LKA,BTN,4.275638638014045e-06
LKA,BWA,0.00019528277852501555
LKA,CAF,3.6502884321740077e-06
LKA,CAN,0.003856594110217181
LKA,CHE,0.02379835321937075
LKA,CHL,0.0010195427608117827
LKA,CHN,0.0053510970899764265
LKA,CIV,3.3400421967733465e-05
LKA,CMR,7.526345091095957e-05
LKA,COD,2.6165723975828293e-05
LKA,COG,0.0001099659787741732
LKA,COL,0.0004799026316277769
LKA,COM,9.475577819695885e-06
LKA,CPV,2.5434901029764106e-06
LKA,CRI,3.8511191766512864e-05
LKA,CUB,2.1777958166030217e-05
LKA,CYM,0.0002846185222164494
LKA,CYP,0.000984438471643141
LKA,CZE,0.0008859770068712721
LKA,DEU,0.03191782925594089
LKA,DJI,0.00013896532606898882
LKA,DMA,1.4827238040943067e-05
LKA,DNK,0.007864007085440971
LKA,DOM,1.3910257371991141e-05
LKA,DZA,0.0004945455419145113
LKA,ECU,0.00014639083988587364
LKA,EGY,0.000536141229069819
LKA,ERI,1.7738385487603032e-05
LKA,ESP,0.00447252546726657
LKA,EST,0.00017669229307616945
LKA,ETH,7.342283514149584e-05
LKA,FIN,0.0022780032378554144
LKA,FJI,7.092326428681465e-05
LKA,FRA,0.02984791059204539
LKA,FRO,7.53241725989435e-05
LKA,GAB,0.000355944213251848
LKA,GBR,0.05468553662908139
LKA,GEO,0.00011010422458982978
LKA,GHA,0.00018587075052671652
LKA,GIN,5.855899772697341e-05
LKA,GMB,2.2075910339123993e-05
LKA,GNB,3.0969724479697073e-06
LKA,GNQ,6.22783258865812e-05
LKA,GRC,0.000812743157586077
LKA,GRD,4.629654396999839e-06
LKA,GTM,3.059291729261868e-05
LKA,GUY,6.164049862156639e-05
LKA,HKG,0.02942283764833764
LKA,HND,1.8922541583684274e-05
LKA,HRV,0.0002455733123172559
LKA,HTI,3.589067661823081e-06
LKA,HUN,0.0007833076123025109
LKA,IDN,0.0034390523194273276
LKA,IND,0.013216901204660143
LKA,IRL,0.015292148737348793
LKA,IRN,0.00039388661748077986
LKA,IRQ,0.00106337616693989
LKA,ISL,9.177426013655312e-05
LKA,ISR,0.0018597966693527292
LKA,ITA,0.022624054831841527
LKA,JAM,0.00010631153132227427
LKA,JOR,0.00030320584681030457
LKA,JPN,0.02057950585554651
LKA,KAZ,0.0015908353591535295
LKA,KEN,0.00033476166034963835
LKA,KGZ,5.958627559903041e-05
LKA,KHM,3.476241774725259e-05
LKA,KIR,5.99231561967495e-07
LKA,KNA,2.1878772804162446e-05
LKA,KOR,0.0033299124883313137
LKA,KWT,0.0003669128791527927
LKA,LAO,9.354799886884002e-06
LKA,LBN,0.0007992566211436614
LKA,LBR,4.792521609427983e-06
LKA,LBY,7.709957493912038e-05
LKA,LCA,8.14385970377423e-06
LKA,LSO,1.7133497658809636e-06
LKA,LTU,0.00013410326564976006
LKA,LUX,0.0012999175856617054
LKA,LVA,0.00041939937535979456
LKA,MAC,0.0011481842353979795
LKA,MAR,0.00023689460267685607
LKA,MDA,2.9050420057037722e-05
LKA,MDG,0.00013612771009106556
LKA,MDV,0.00022369204410125848
LKA,MEX,0.00232743701358432
LKA,MKD,9.722740043908851e-05
LKA,MLI,1.9475524846310576e-05
LKA,MLT,0.0003273860547694527
LKA,MMR,0.00010768583780017916
LKA,MNE,3.297087841054299e-05
LKA,MNG,4.14923771053406e-05
LKA,MOZ,4.2154992127915985e-05
LKA,MRT,7.47593777202984e-05
LKA,MSR,9.174797513189158e-07
LKA,MUS,0.0009037195513786001
LKA,MWI,0.00017999705014959652
LKA,MYS,0.004379341465804056
LKA,NCL,1.8277228083164587e-05
LKA,NER,8.732776896823907e-06
LKA,NGA,0.0013104161159729444
LKA,NIC,1.8341776069295456e-05
LKA,NLD,0.01852158746080453
LKA,NOR,0.012032215582187525
LKA,NPL,6.274962600180995e-05
LKA,NZL,0.0005943700006306332
LKA,OMN,0.0011340726814713018
LKA,PAK,0.0007789379798187136
LKA,PAN,0.00013510991478398143
